otu_id,lowest_taxonomic_unit_found
818,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
819,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
820,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
821,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
822,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
823,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
824,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
825,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
826,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
827,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
828,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
829,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
830,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
831,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
832,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
833,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae
834,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae
835,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae
836,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinobaculum
837,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinobaculum
838,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinobaculum
839,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces
840,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces
841,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces
842,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces
843,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces
844,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces
845,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces
846,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces
847,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Arcanobacterium
848,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Mobiluncus
849,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Mobiluncus
850,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Mobiluncus
851,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Mobiluncus
852,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Mobiluncus
853,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Mobiluncus
854,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Mobiluncus
855,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Mobiluncus
856,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Mobiluncus
857,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Mobiluncus
858,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Mobiluncus
859,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Mobiluncus
860,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Varibaculum
861,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Varibaculum
862,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Varibaculum
863,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Varibaculum
864,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Varibaculum
865,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Varibaculum
866,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Varibaculum
867,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Varibaculum
868,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Varibaculum
869,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Varibaculum
870,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Varibaculum
871,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Varibaculum
872,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Varibaculum
873,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Varibaculum
874,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Varibaculum
875,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Varibaculum
876,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Varibaculum
877,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Varibaculum
878,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Varibaculum
879,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Varibaculum
880,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Varibaculum
881,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Varibaculum
882,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Bogoriellaceae;Georgenia
883,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Brevibacteriaceae;Brevibacterium
884,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Brevibacteriaceae;Brevibacterium
885,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Brevibacteriaceae;Brevibacterium
886,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Cellulomonadaceae
887,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae
888,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae
889,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae
890,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae
891,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae
892,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae
893,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae
894,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae
895,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae
896,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae
897,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae
898,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae
899,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae
900,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae
901,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae
902,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae
903,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae
904,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae
905,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae
906,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae
907,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae
908,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae
909,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae
910,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae
911,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae
912,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae
913,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae
914,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae
915,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae
916,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae
917,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae
918,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium
919,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium
920,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium
921,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium
922,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium
923,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium
924,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium
925,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium
926,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium
927,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium
928,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium
929,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium
930,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium
931,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium
932,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium
933,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium
934,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium
935,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium
936,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium
937,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium
938,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium
939,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium
940,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium
941,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium
942,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium
943,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium
944,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium
945,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Corynebacterium
946,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Turicella
947,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Turicella
948,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Corynebacteriaceae;Turicella
949,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae
950,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae
951,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae
952,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae
953,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae;Brachybacterium
954,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae;Brachybacterium
955,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae;Dermabacter
956,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae;Dermabacter
957,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae;Dermabacter
958,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae;Dermabacter
959,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae;Dermabacter
960,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae;Dermabacter
961,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae;Dermabacter
962,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae;Dermabacter
963,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae;Dermabacter
964,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae;Dermabacter
965,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae;Dermabacter
966,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae;Dermabacter
967,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae;Dermabacter
968,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermabacteraceae;Dermabacter
969,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermacoccaceae;Dermacoccus
970,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermacoccaceae;Dermacoccus
971,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermacoccaceae;Kytococcus
972,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dermacoccaceae;Kytococcus
973,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Dietziaceae;Dietzia
974,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Intrasporangiaceae
975,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Intrasporangiaceae;Arsenicicoccus
976,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Intrasporangiaceae;Janibacter
977,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Intrasporangiaceae;Ornithinimicrobium
978,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Intrasporangiaceae;Phycicoccus
979,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Intrasporangiaceae;Terrabacter
980,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Kineosporiaceae
981,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Kineosporiaceae;Quadrisphaera
982,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae
983,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae
984,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae
985,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae
986,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae
987,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae
988,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae
989,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae
990,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae
991,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae
992,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae
993,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae
994,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae
995,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae
996,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae
997,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae
998,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae
999,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae
1000,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Microbacteriaceae;Zimmermannella
1001,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micrococcaceae
1002,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micrococcaceae
1003,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micrococcaceae
1004,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micrococcaceae
1005,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micrococcaceae
1006,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micrococcaceae
1007,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micrococcaceae
1008,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micrococcaceae
1009,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micrococcaceae
1010,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micrococcaceae
1011,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micrococcaceae
1012,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micrococcaceae;Arthrobacter
1013,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micrococcaceae;Kocuria
1014,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micrococcaceae;Micrococcus
1015,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micrococcaceae;Rothia
1016,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micrococcaceae;Rothia
1017,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micrococcineae_incertae_sedis;Ruania
1018,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micromonosporaceae
1019,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Micromonosporaceae;Virgisporangium
1020,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nakamurellaceae
1021,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardiaceae;Gordonia
1022,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardiaceae;Millisia
1023,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardiaceae;Rhodococcus
1024,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardiaceae;Rhodococcus
1025,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardiaceae;Rhodococcus
1026,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardiaceae;Rhodococcus
1027,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardiaceae;Williamsia
1028,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardioidaceae
1029,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardioidaceae
1030,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardioidaceae
1031,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardioidaceae
1032,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardioidaceae
1033,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardioidaceae
1034,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardioidaceae
1035,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardioidaceae
1036,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardioidaceae
1037,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardioidaceae;Aeromicrobium
1038,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardioidaceae;Marmoricola
1039,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardioidaceae;Nocardioides
1040,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Nocardioidaceae;Nocardioides
1041,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacteriaceae
1042,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacteriaceae
1043,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacteriaceae;Propionibacterium
1044,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacteriaceae;Propionibacterium
1045,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacteriaceae;Propionibacterium
1046,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Propionibacteriaceae;Propionibacterium
1047,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardiaceae
1048,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardiaceae
1049,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardiaceae;Actinomycetospora
1050,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardiaceae;Saccharopolyspora
1051,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Pseudonocardiaceae;Sciscionella
1052,Bacteria;Actinobacteria;Actinobacteria;Actinomycetales;Streptomycetaceae
